Time,Current
74.72343781,-3.46E-05
74.77226581,-3.48E-05
74.82109381,-3.45E-05
74.86992181,-3.45E-05
74.91874981,-3.42E-05
74.96757781,-3.43E-05
75.01640581,-3.42E-05
75.06523381,-3.43E-05
75.11406181,-3.41E-05
75.16288981,-3.38E-05
75.21171781,-3.39E-05
75.26054581,-3.37E-05
75.30937381,-3.40E-05
75.35820181,-3.38E-05
75.40702981,-3.36E-05
75.45585781,-3.34E-05
75.50468581,-3.34E-05
75.55351381,-3.35E-05
75.60234181,-3.34E-05
75.65116981,-3.34E-05
75.69999781,-3.30E-05
75.74882581,-3.31E-05
75.79765381,-3.31E-05
75.84648181,-3.31E-05
75.89530981,-3.30E-05
75.94413781,-3.28E-05
75.99296581,-3.28E-05
76.04179381,-3.27E-05
76.09062181,-3.28E-05
76.13944981,-3.26E-05
76.18827781,-3.27E-05
76.23710581,-3.25E-05
76.28593381,-3.24E-05
76.33476181,-3.24E-05
76.38358981,-3.24E-05
76.43241781,-3.25E-05
76.48124581,-3.22E-05
76.53007381,-3.23E-05
76.57890181,-3.21E-05
76.62772981,-3.22E-05
76.67655781,-3.23E-05
76.72538581,-3.23E-05
76.77421381,-3.21E-05
76.82304181,-3.18E-05
76.87186981,-3.20E-05
76.92069781,-3.20E-05
76.96952581,-3.23E-05
77.01835381,-3.19E-05
77.06718181,-3.18E-05
77.11600981,-3.18E-05
77.16483781,-3.18E-05
77.21366581,-3.21E-05
77.2624938,-3.19E-05
77.3113218,-3.19E-05
77.3601498,-3.16E-05
77.4089778,-3.18E-05
77.4578058,-3.18E-05
77.5066338,-3.19E-05
77.5554618,-3.18E-05
77.6042898,-3.16E-05
77.6531178,-3.17E-05
77.7019458,-3.16E-05
77.7507738,-3.19E-05
77.7996018,-3.16E-05
77.8484298,-3.17E-05
77.8972578,-3.16E-05
77.9460858,-3.16E-05
77.9949138,-3.17E-05
78.0437418,-3.16E-05
78.0925698,-3.17E-05
78.1413978,-3.16E-05
78.1902258,-3.17E-05
78.2390538,-3.16E-05
78.2878818,-3.17E-05
78.3367098,-3.17E-05
78.3855378,-3.17E-05
78.4343658,-3.17E-05
78.4831938,-3.16E-05
78.5320218,-3.17E-05
78.5808498,-3.16E-05
78.6296778,-3.18E-05
78.6785058,-3.17E-05
78.7273338,-3.18E-05
78.7761618,-3.17E-05
78.8249898,-3.17E-05
78.8738178,-3.19E-05
78.9226458,-3.18E-05
78.9714738,-3.19E-05
79.0203018,-3.17E-05
79.0691298,-3.19E-05
79.1179578,-3.18E-05
79.1667858,-3.20E-05
79.2156138,-3.20E-05
79.2644418,-3.19E-05
79.3132698,-3.20E-05
79.3620978,-3.19E-05
79.4109258,-3.21E-05
79.4597538,-3.21E-05
79.5085818,-3.22E-05
79.5574098,-3.22E-05
79.6062378,-3.22E-05
79.6550658,-3.22E-05
79.7038938,-3.22E-05
79.7527218,-3.24E-05
79.8015498,-3.23E-05
79.8503778,-3.25E-05
79.8992058,-3.24E-05
79.9480338,-3.25E-05
79.9968618,-3.25E-05
80.0456898,-3.25E-05
80.0945178,-3.27E-05
80.1433458,-3.27E-05
80.1921738,-3.29E-05
80.2410018,-3.27E-05
80.2898298,-3.28E-05
80.3386578,-3.27E-05
80.3874858,-3.30E-05
80.4363138,-3.32E-05
80.4851418,-3.32E-05
80.5339698,-3.32E-05
80.5827978,-3.30E-05
80.6316258,-3.32E-05
80.6804538,-3.33E-05
80.7292818,-3.37E-05
80.7781098,-3.36E-05
80.8269378,-3.35E-05
80.8757658,-3.35E-05
80.9245938,-3.36E-05
80.9734218,-3.40E-05
81.0222498,-3.41E-05
81.0710778,-3.41E-05
81.1199058,-3.38E-05
81.1687338,-3.40E-05
81.21756179,-3.42E-05
81.26638979,-3.45E-05
81.31521779,-3.46E-05
81.36404579,-3.44E-05
81.41287379,-3.45E-05
81.46170179,-3.45E-05
81.51052979,-3.49E-05
81.55935779,-3.51E-05
81.60818579,-3.50E-05
81.65701379,-3.49E-05
81.70584179,-3.50E-05
81.75466979,-3.52E-05
81.80349779,-3.54E-05
81.85232579,-3.57E-05
81.90115379,-3.55E-05
81.94998179,-3.56E-05
81.99880979,-3.56E-05
82.04763779,-3.58E-05
82.09646579,-3.61E-05
82.14529379,-3.62E-05
82.19412179,-3.63E-05
82.24294979,-3.62E-05
82.29177779,-3.64E-05
82.34060579,-3.64E-05
82.38943379,-3.67E-05
82.43826179,-3.69E-05
82.48708979,-3.70E-05
82.53591779,-3.70E-05
82.58474579,-3.70E-05
82.63357379,-3.73E-05
82.68240179,-3.73E-05
82.73122979,-3.78E-05
82.78005779,-3.77E-05
82.82888579,-3.78E-05
82.87771379,-3.78E-05
82.92654179,-3.80E-05
82.97536979,-3.83E-05
83.02419779,-3.85E-05
83.07302579,-3.86E-05
83.12185379,-3.85E-05
83.17068179,-3.87E-05
83.21950979,-3.89E-05
83.26833779,-3.93E-05
83.31716579,-3.94E-05
83.36599379,-3.93E-05
83.41482179,-3.95E-05
83.46364979,-3.95E-05
83.51247779,-4.00E-05
83.56130579,-4.01E-05
83.61013379,-4.03E-05
83.65896179,-4.03E-05
83.70778979,-4.05E-05
83.75661779,-4.07E-05
83.80544579,-4.10E-05
83.85427379,-4.12E-05
83.90310179,-4.11E-05
83.95192979,-4.15E-05
84.00075779,-4.15E-05
84.04958579,-4.19E-05
84.09841379,-4.20E-05
84.14724179,-4.22E-05
84.19606979,-4.24E-05
84.24489779,-4.25E-05
84.29372579,-4.29E-05
84.34255379,-4.30E-05
84.39138179,-4.33E-05
84.44020979,-4.34E-05
84.48903779,-4.37E-05
84.53786579,-4.39E-05
84.58669379,-4.42E-05
84.63552179,-4.44E-05
84.68434979,-4.45E-05
84.73317779,-4.49E-05
84.78200579,-4.51E-05
84.83083379,-4.55E-05
84.87966179,-4.56E-05
84.92848979,-4.59E-05
84.97731779,-4.62E-05
85.02614579,-4.65E-05
85.07497379,-4.69E-05
85.12380179,-4.70E-05
85.17262978,-4.74E-05
85.22145778,-4.75E-05
85.27028578,-4.81E-05
85.31911378,-4.83E-05
85.36794178,-4.87E-05
85.41676978,-4.90E-05
85.46559778,-4.93E-05
85.51442578,-4.98E-05
85.56325378,-5.00E-05
85.61208178,-5.07E-05
85.66090978,-5.09E-05
85.70973778,-5.14E-05
85.75856578,-5.17E-05
85.80739378,-5.22E-05
85.85622178,-5.28E-05
85.90504978,-5.33E-05
85.95387778,-5.39E-05
86.00270578,-4.99E-05
86.05153378,-4.74E-05
86.10036178,-4.51E-05
86.14918978,-4.36E-05
86.19801778,-4.19E-05
